city_id,pred_date,ori_c_budget,new_c_budget,new_c_budget_rate,ori_b_budget,ori_acc_budget,ori_acc_rate,new_b_budget,new_b_budget_rate,cur_diaodu_subsidy,new_diaodu_budget_rate,subsidy_money_lowerbound,subsidy_money_upperbound,lastweek_avg_diaodu_rate,type,k1,k2,k3,alpha,intercept,succ_rate,total_gmv,dgmv,roi,dt_idx,tdate,last_week_subsidy,lastweek_diaodu_gmv,lastweek_diaodu_subsidy
61,2023-03-30,0.0,13277.46733557109,0.038176658838516224,0.0,0.0,0.0,0.0,0.0,387.20001220703125,0.0011133149413740469,387.20001220703125,1167.2835106629277,0.0,sigmoid_linear,5.048105514027479,-0.021703530725212226,1.271266467392662,0.0,0.0,0.5583427875088389,347790.1875,0.016815755656128584,0.4279910124230056,4,2023-03-22,366.0,330562.79,366.0
61,2023-03-31,0.0,16206.37302349781,0.03880951458630463,0.0,0.0,0.0,0.0,0.0,387.20001220703125,0.0009272305715645459,387.20001220703125,1167.2835106629277,0.0,sigmoid_linear,5.048105514027479,-0.021703530725212226,1.271266467392662,0.0,0.0,0.5367081762683656,417587.625,0.016650041266953908,0.41900868329314206,5,2023-03-23,274.0,350524.36,274.0
63,2023-03-27,0.0,6088.370928768446,0.01739024023309856,8980.279999999999,0.0,0.0,11914.639285943507,0.03403183575662718,302.706787109375,0.0008646227060752165,302.706787109375,813.2787564447258,0.0,sigmoid_linear,5.8831649257073035,-0.012131670859339246,1.4019936124796237,0.0,0.0,0.5704128621263648,350102.75,0.011085553436683604,0.2120147898642119,1,2023-03-19,206.0,406627.23,206.0
63,2023-03-28,0.0,6180.0212559907895,0.01753535634678719,3131.82,0.0,0.0,4155.160597275764,0.011789962968287276,295.06982421875,0.0008372389512162141,295.06982421875,813.2787564447258,0.0,sigmoid_linear,5.8831649257073035,-0.012131670859339246,1.4019936124796237,0.0,0.0,0.5978191509654183,352432.03125,0.01141932843680138,0.3785928347319094,2,2023-03-20,376.0,344955.48,376.0
63,2023-03-29,0.0,6239.018773044568,0.01732948248997601,4438.66,0.0,0.0,5889.018250315805,0.016357321938654135,295.06982421875,0.0008195851844862851,295.06982421875,813.2787564447258,0.0,sigmoid_linear,5.8831649257073035,-0.012131670859339246,1.4019936124796237,0.0,0.0,0.6056101850251817,360023.375,0.011466987871590062,0.3323149132713459,3,2023-03-21,328.0,349637.63,328.0
63,2023-03-30,0.0,6169.114202882645,0.01738417241582182,25840.8,0.0,0.0,25840.8,0.0728177348950455,302.706787109375,0.0008530085204274422,302.706787109375,813.2787564447258,0.0,sigmoid_linear,5.8831649257073035,-0.012131670859339246,1.4019936124796237,0.0,0.0,0.6054664183545995,354869.59375,0.010377277353231795,0.11396723898420448,4,2023-03-22,266.0,361861.7,266.0
63,2023-03-31,0.0,7329.467198712519,0.017851623649123165,13598.975999999999,0.0,0.0,18042.521357708545,0.043944299391319615,345.3999938964844,0.0008412549687830756,345.3999938964844,813.2787564447258,0.0,sigmoid_linear,5.8831649257073035,-0.012131670859339246,1.4019936124796237,0.0,0.0,0.5395021421741261,410577.0625,0.010296641960490405,0.16438547022303285,5,2023-03-23,412.0,365095.82,412.0
64,2023-03-27,0.0,17602.596431410326,0.036228300445829885,0.0,0.0,0.0,0.0,0.0,387.20001220703125,0.0007969050719037267,387.20001220703125,1118.934947531099,0.0,sigmoid_linear,5.569611213014872,-0.017226850732883055,0.6709933895385258,0.0,0.0,0.7861277209398898,485879.71875,0.030269843021970333,0.8175469277941555,1,2023-03-19,288.0,514615.12,288.0
64,2023-03-28,0.0,17303.166618028114,0.036104493715857444,0.0,0.0,0.0,0.0,0.0,385.0,0.0008033344640005091,385.0,1118.934947531099,0.0,sigmoid_linear,5.569611213014872,-0.017226850732883055,0.6709933895385258,0.0,0.0,0.7884071141490152,479252.4375,0.0300139448847887,0.8132135204088894,2,2023-03-20,438.0,458231.75,438.0
64,2023-03-29,0.0,16993.92979933277,0.035880828978170506,0.0,0.0,0.0,0.0,0.0,385.0,0.000812885502041913,385.0,1118.934947531099,0.0,sigmoid_linear,5.569611213014872,-0.017226850732883055,0.6709933895385258,0.0,0.0,0.7903130338359722,473621.4375,0.031426971115760205,0.8564674239428015,3,2023-03-21,382.0,469102.44,382.0
64,2023-03-30,0.0,17282.687520112493,0.03631546496073034,0.0,0.0,0.0,0.0,0.0,306.5281982421875,0.0006440962396493938,306.5281982421875,1118.934947531099,0.0,sigmoid_linear,5.569611213014872,-0.017226850732883055,0.6709933895385258,0.0,0.0,0.7881517647976085,475904.34375,0.029309507719846195,0.7930155761574642,4,2023-03-22,380.0,448524.65,380.0
64,2023-03-31,0.0,19128.18985608927,0.03698509340803258,0.0,0.0,0.0,0.0,0.0,354.20001220703125,0.0006848593952256823,354.20001220703125,1118.934947531099,0.0,sigmoid_linear,5.569611213014872,-0.017226850732883055,0.6709933895385258,0.0,0.0,0.7820963940699973,517186.46875,0.02826602681889634,0.750360027434159,5,2023-03-23,328.0,456160.12,328.0
65,2023-03-27,0.0,4511.001779329805,0.04129795223683194,0.0,0.0,0.0,0.0,0.0,81.85816192626953,0.0007494065901096104,81.85816192626953,224.53427045900918,0.0,sigmoid_linear,11.072840554431371,0.008528699022831642,1.925388204472082,0.0,0.0,0.5759841232267938,109230.640625,0.004024964714187895,0.09572455503694861,1,2023-03-19,14.0,148136.65,14.0
65,2023-03-28,0.0,4244.030489965496,0.040705716648308354,0.0,0.0,0.0,0.0,0.0,81.85816192626953,0.0007851251664191415,81.85816192626953,224.53427045900918,0.0,sigmoid_linear,11.072840554431371,0.008528699022831642,1.925388204472082,0.0,0.0,0.5794805999356365,104261.2890625,0.004186465778323267,0.10090096019303342,2,2023-03-20,7.0,117156.86,7.0
65,2023-03-29,0.0,4355.087357690267,0.04154422580338881,0.0,0.0,0.0,0.0,0.0,81.85816192626953,0.0007808646953798179,81.85816192626953,224.53427045900918,0.0,sigmoid_linear,11.072840554431371,0.008528699022831642,1.925388204472082,0.0,0.0,0.5889416762868637,104830.1484375,0.004266968720855413,0.10081416650437051,3,2023-03-21,63.0,112052.32,63.0
65,2023-03-30,0.0,4530.411244002189,0.0424040125741142,0.0,0.0,0.0,0.0,0.0,81.85816192626953,0.0007661808919026539,81.85816192626953,224.53427045900918,0.0,sigmoid_linear,11.072840554431371,0.008528699022831642,1.925388204472082,0.0,0.0,0.5496983619294197,106839.2109375,0.0028562044572764123,0.0661614931034485,4,2023-03-22,0.0,117069.84,0.0
65,2023-03-31,0.0,5674.99277029555,0.042512946425883956,0.0,0.0,0.0,0.0,0.0,81.85816192626953,0.0006132222177811854,81.85816192626953,224.53427045900918,0.0,sigmoid_linear,11.072840554431371,0.008528699022831642,1.925388204472082,0.0,0.0,0.5227361245527228,133488.578125,0.002384978916491587,0.05530236029538689,5,2023-03-23,105.0,115408.91,105.0
67,2023-03-27,0.0,8472.782099029979,0.03304930476741062,0.0,0.0,0.0,0.0,0.0,1274.84896875,0.00497273169641192,310.20001220703125,1274.84896875,0.0,sigmoid_linear,2.7022265711282225,0.03988738342404902,0.6483591541537537,0.0,0.0,0.5517709450886175,256367.9375,0.038653401392164,1.0166052370430545,1,2023-03-19,312.0,286441.52,312.0
67,2023-03-28,0.0,7802.900506975505,0.0329502856310077,0.0,0.0,0.0,0.0,0.0,1167.6657513563368,0.0049308484703016985,310.20001220703125,1274.84896875,0.0,sigmoid_linear,2.7022265711282225,0.03988738342404902,0.6483591541537537,0.0,0.0,0.5620208596488404,236808.28125,0.03774422949553946,0.9963859422634019,2,2023-03-20,306.0,235339.01,306.0
67,2023-03-29,0.0,8124.546867454545,0.033240476393092785,0.0,0.0,0.0,0.0,0.0,1170.3546382107206,0.004788346520447685,334.3999938964844,1274.84896875,0.0,sigmoid_linear,2.7022265711282225,0.03988738342404902,0.6483591541537537,0.0,0.0,0.5722700864544413,244417.28125,0.036222734463875916,0.952507379632266,3,2023-03-21,486.0,216597.37,486.0
67,2023-03-30,0.0,8832.476087284007,0.033520874912513675,0.0,0.0,0.0,0.0,0.0,1274.84896875,0.004838286839557871,310.20001220703125,1274.84896875,0.0,sigmoid_linear,2.7022265711282225,0.03988738342404902,0.6483591541537537,0.0,0.0,0.5655507080158121,263491.8125,0.0332179262800365,0.8659711203997463,4,2023-03-22,368.0,221055.93,368.0
67,2023-03-31,0.0,9343.797064326176,0.034130889367555255,0.0,0.0,0.0,0.0,0.0,1274.84896875,0.004656750228327651,514.7999877929688,1274.84896875,0.0,sigmoid_linear,2.7022265711282225,0.03988738342404902,0.6483591541537537,0.0,0.0,0.539336443738169,273763.65625,0.03409666927556354,0.8790601756334434,5,2023-03-23,408.0,233370.71,408.0
71,2023-03-27,0.0,8280.58741316146,0.038856329648456506,0.0,0.0,0.0,0.0,0.0,369.6000061035156,0.001734333442625505,369.6000061035156,952.0986388560748,0.0,sigmoid_linear,4.461873638114384,-0.03766950290083543,1.0221610897123121,0.0,0.0,0.5643809721130124,213107.8125,0.023577160050896717,0.5808518081606984,1,2023-03-19,180.0,240833.49,180.0
71,2023-03-28,0.0,8043.184288904344,0.038018129046348305,0.0,0.0,0.0,0.0,0.0,369.6000061035156,0.0017470071830827957,369.6000061035156,952.0986388560748,0.0,sigmoid_linear,4.461873638114384,-0.03766950290083543,1.0221610897123121,0.0,0.0,0.593353811087107,211561.8125,0.02301442341251203,0.5787588222941512,2,2023-03-20,1064.0,153985.17,1064.0
71,2023-03-29,0.0,7614.891382988477,0.03765088155596268,0.0,0.0,0.0,0.0,0.0,385.0,0.0019035845253720237,385.0,952.0986388560748,0.0,sigmoid_linear,4.461873638114384,-0.03766950290083543,1.0221610897123121,0.0,0.0,0.6109224316926517,202250.015625,0.02030214377542694,0.5132705807147092,3,2023-03-21,400.0,157155.97,400.0
71,2023-03-30,0.0,8427.793570428339,0.03820015305502502,0.0,0.0,0.0,0.0,0.0,369.6000061035156,0.0016752637193004833,369.6000061035156,952.0986388560748,0.0,sigmoid_linear,4.461873638114384,-0.03766950290083543,1.0221610897123121,0.0,0.0,0.6053740339307655,220621.984375,0.020861164698728674,0.5231585369199325,4,2023-03-22,666.0,151184.31,666.0
71,2023-03-31,0.0,11136.785428769454,0.04013804292417675,0.0,0.0,0.0,0.0,0.0,385.0,0.0013875769291458394,385.0,952.0986388560748,0.0,sigmoid_linear,4.461873638114384,-0.03766950290083543,1.0221610897123121,0.0,0.0,0.5102411588077798,277462.09375,0.023620198137781268,0.5688102482566877,5,2023-03-23,690.0,149379.9,690.0
72,2023-03-27,0.0,8138.236251029454,0.03621018500533997,0.0,0.0,0.0,0.0,0.0,732.7218702745643,0.003260165183425892,323.3999938964844,783.8871048218243,0.0,sigmoid_linear,5.7476781372506185,0.03456880923697726,0.9182329901634371,0.0,0.0,0.712977485836563,224749.921875,0.0338789529592356,0.8583393052559815,1,2023-03-19,188.0,258437.74,188.0
72,2023-03-28,0.0,7662.876184095898,0.0356473803828618,0.0,0.0,0.0,0.0,0.0,727.0996473741736,0.0033824372315954254,272.79998779296875,783.8871048218243,0.0,sigmoid_linear,5.7476781372506185,0.03456880923697726,0.9182329901634371,0.0,0.0,0.711771120661998,214963.234375,0.03395700987552752,0.8700273778104802,2,2023-03-20,304.0,217884.76,304.0
72,2023-03-29,0.0,7848.297324797599,0.03533546312176252,0.0,0.0,0.0,0.0,0.0,727.0996473741736,0.0032736276051186976,272.79998779296875,783.8871048218243,0.0,sigmoid_linear,5.7476781372506185,0.03456880923697726,0.9182329901634371,0.0,0.0,0.7098408477119713,222108.234375,0.03357794732582198,0.8696901867840062,3,2023-03-21,248.0,206235.71,248.0
72,2023-03-30,0.0,8119.074994520175,0.03608011489968492,0.0,0.0,0.0,0.0,0.0,730.7663140408404,0.0032474305993241974,305.79998779296875,783.8871048218243,0.0,sigmoid_linear,5.7476781372506185,0.03456880923697726,0.9182329901634371,0.0,0.0,0.7203019502497029,225029.078125,0.03300984607714619,0.8393568848068049,4,2023-03-22,380.0,217278.27,380.0
72,2023-03-31,0.0,8879.52303782939,0.036793230543095815,0.0,0.0,0.0,0.0,0.0,783.8871048218243,0.0032481180401914577,305.79998779296875,783.8871048218243,0.0,sigmoid_linear,5.7476781372506185,0.03456880923697726,0.9182329901634371,0.0,0.0,0.6836274521828918,241335.78125,0.03402319549627264,0.8497015385359288,5,2023-03-23,246.0,225537.93,246.0
74,2023-03-27,0.0,3988.0506154819036,0.018660730521628605,15653.175,0.0,0.0,15653.175,0.07324372447755341,405.7654059999552,0.0018986416237973009,279.3999938964844,421.561082512889,0.0,sigmoid_linear,9.928074217270547,0.014684724469625696,1.6023419034040915,0.0,0.0,0.5919347585016509,213713.53125,0.012206577866187285,0.13012979641012185,1,2023-03-19,96.0,223363.97,96.0
74,2023-03-28,0.0,3904.3787970960393,0.01855391865495258,6138.095,0.0,0.0,8143.753627710208,0.03869976511164664,400.8888922797309,0.001905055908654248,279.3999938964844,435.6000061035156,0.0,sigmoid_linear,9.928074217270547,0.014684724469625696,1.6023419034040915,0.0,0.0,0.646793640629115,210434.1875,0.013163174442923475,0.22250599852501118,2,2023-03-20,222.0,221129.23,222.0
74,2023-03-29,0.0,3880.6748730731215,0.018405651452211378,5755.375,0.0,0.0,7635.977617661935,0.03621667548157023,407.73333740234375,0.001933838298525514,352.0,435.6000061035156,0.0,sigmoid_linear,9.928074217270547,0.014684724469625696,1.6023419034040915,0.0,0.0,0.6369392245319463,210841.484375,0.01242000309842095,0.21960476010714652,3,2023-03-21,396.0,217527.69,396.0
74,2023-03-30,0.0,4261.55060119581,0.019066355455806067,4667.1,0.0,0.0,6192.102363336884,0.027703724706445925,421.561082512889,0.0018860818978119697,188.77969360351562,421.561082512889,0.0,sigmoid_linear,9.928074217270547,0.014684724469625696,1.6023419034040915,0.0,0.0,0.6373486851735076,223511.546875,0.014197455323878394,0.2917915166911898,4,2023-03-22,320.0,222248.28,320.0
74,2023-03-31,0.0,4481.363804308523,0.019550114981868236,17718.12,0.0,0.0,17718.12,0.07729595239054411,421.561082512889,0.0018390757802533514,279.3999938964844,421.561082512889,0.0,sigmoid_linear,9.928074217270547,0.014684724469625696,1.6023419034040915,0.0,0.0,0.5857091389526394,229224.421875,0.011663017567045575,0.11818412776686063,5,2023-03-23,216.0,217968.82,216.0
76,2023-03-27,0.0,2986.8737459052772,0.034693632417749865,0.0,0.0,0.0,0.0,0.0,434.606242189,0.005048110665419104,101.19999694824219,434.606242189,0.0,sigmoid_linear,2.8324095580259363,0.04700959303781933,0.49681442414329086,0.0,0.0,0.5892735023966628,86092.8515625,0.04570769581012479,1.1501180437524,1,2023-03-19,108.0,95680.01,108.0
76,2023-03-28,0.0,2976.460169032315,0.035423144626806326,0.0,0.0,0.0,0.0,0.0,434.606242189,0.00517229154716991,101.19999694824219,434.606242189,0.0,sigmoid_linear,2.8324095580259363,0.04700959303781933,0.49681442414329086,0.0,0.0,0.5927454519195153,84025.859375,0.045952773847676376,1.1319689644604543,2,2023-03-20,188.0,84746.42,188.0
76,2023-03-29,0.0,2925.2601979468895,0.03605674670512652,0.0,0.0,0.0,0.0,0.0,434.606242189,0.005356954982012905,101.19999694824219,434.606242189,0.0,sigmoid_linear,2.8324095580259363,0.04700959303781933,0.49681442414329086,0.0,0.0,0.587009797840114,81129.34375,0.047267863143315214,1.1413580824143934,3,2023-03-21,258.0,80612.14,258.0
76,2023-03-30,0.0,3116.412939967363,0.03600990656815336,0.0,0.0,0.0,0.0,0.0,434.606242189,0.005021840968009207,63.949588775634766,434.606242189,0.0,sigmoid_linear,2.8324095580259363,0.04700959303781933,0.49681442414329086,0.0,0.0,0.5835859833688345,86543.2109375,0.046948935155155525,1.144209983105836,4,2023-03-22,446.0,77928.55,446.0
76,2023-03-31,0.0,3430.5001048449753,0.03543356851024363,0.0,0.0,0.0,0.0,0.0,434.606242189,0.004489039378204415,138.60000610351562,434.606242189,0.0,sigmoid_linear,2.8324095580259363,0.04700959303781933,0.49681442414329086,0.0,0.0,0.5715318499029849,96814.9765625,0.04520955761233969,1.1324299689705752,5,2023-03-23,252.0,76088.04,252.0
78,2023-03-27,0.0,12008.48195254101,0.0332821971591807,0.0,0.0,0.0,0.0,0.0,619.5481889003156,0.0017171133748700377,179.997875,839.3233458504734,0.0,sigmoid_linear,2.9168018716640978,0.0161845892243318,0.20661469218948936,0.0,0.0,0.6991925445166782,360807.96875,0.02592541376051316,0.7407406993143589,1,2023-03-19,252.0,473118.73,252.0
78,2023-03-28,0.0,11470.397468833104,0.03280954524123077,0.0,0.0,0.0,0.0,0.0,179.997875,0.0005148599635875293,179.997875,839.3233458504734,0.0,sigmoid_linear,2.9168018716640978,0.0161845892243318,0.20661469218948936,0.0,0.0,0.6997605066698324,349605.5,0.022235455579727947,0.6672423841645332,2,2023-03-20,198.0,350863.59,198.0
78,2023-03-29,0.0,11297.914623262353,0.032805076646513165,0.0,0.0,0.0,0.0,0.0,179.997875,0.0005226490270537581,179.997875,839.3233458504734,0.0,sigmoid_linear,2.9168018716640978,0.0161845892243318,0.20661469218948936,0.0,0.0,0.7005801524330936,344395.3125,0.022653649699760914,0.679723840793856,3,2023-03-21,242.0,330757.23,242.0
78,2023-03-30,0.0,11523.073948060457,0.032759906538518124,0.0,0.0,0.0,0.0,0.0,179.997875,0.0005117309485915772,179.997875,839.3233458504734,0.0,sigmoid_linear,2.9168018716640978,0.0161845892243318,0.20661469218948936,0.0,0.0,0.7023146187472051,351743.1875,0.019953734521887645,0.5997220464312355,4,2023-03-22,182.0,329212.96,182.0
78,2023-03-31,0.0,12998.738956527968,0.033039791839356306,0.0,0.0,0.0,0.0,0.0,839.3233458504734,0.002133366069243598,179.997875,839.3233458504734,0.0,sigmoid_linear,2.9168018716640978,0.0161845892243318,0.20661469218948936,0.0,0.0,0.6619008188609343,393426.78125,0.026319182048100354,0.748274639328454,5,2023-03-23,194.0,332195.33,194.0
82,2023-03-27,0.0,56483.66708241729,0.01817868866798008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.257361289638,0.0,sigmoid_linear,1.2960796279410896,0.005473960033681415,-0.34849868559478786,0.0,0.0,0.7664463998983166,3107136.5,3418417.321885835,188045319.67737755,1,2023-03-19,1328.0,3053524.75,1328.0
82,2023-03-28,0.0,53339.82059885689,0.01767297598521644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.257361289638,0.0,sigmoid_linear,1.2960796279410896,0.005473960033681415,-0.34849868559478786,0.0,0.0,0.7675886336018266,3018157.25,3357655.5731364666,189988125.14344883,2,2023-03-20,708.0,2976484.53,708.0
82,2023-03-29,0.0,52780.57060681175,0.017623226014449104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.257361289638,0.0,sigmoid_linear,1.2960796279410896,0.005473960033681415,-0.34849868559478786,0.0,0.0,0.771041741877998,2994943.75,3223050.2542881407,182886507.36508712,3,2023-03-21,1808.0,2894082.67,1808.0
82,2023-03-30,0.0,56178.01188234701,0.018050647991504205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.257361289638,0.0,sigmoid_linear,1.2960796279410896,0.005473960033681415,-0.34849868559478786,0.0,0.0,0.7657597200785978,3112243.5,3325353.7439237833,184223510.72875106,4,2023-03-22,422.0,2889797.05,422.0
82,2023-03-31,0.0,72314.5716337352,0.01948681365163876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.257361289638,0.0,sigmoid_linear,1.2960796279410896,0.005473960033681415,-0.34849868559478786,0.0,0.0,0.747494293300068,3710949.0,3884217.152910809,199325411.65262094,5,2023-03-23,2905.0,2984691.03,2905.0
85,2023-03-27,0.0,98744.53286653475,0.019959743338162292,0.0,0.0,0.0,0.0,0.0,2507.749267578125,0.0005069043346934251,2507.749267578125,2536.7679623200215,0.0,sigmoid_linear,2.893270353140339,0.0058543588748849965,-0.2324722770130399,0.0,0.0,0.8682575212586334,4947184.5,0.03337403133631178,1.630654510194883,1,2023-03-19,2235.0,5612277.58,2235.0
85,2023-03-28,0.0,96419.76302161733,0.02002673416098741,0.0,0.0,0.0,0.0,0.0,2473.8324,0.0005138239535242372,2473.8324,2536.7679623200215,0.0,sigmoid_linear,2.893270353140339,0.0058543588748849965,-0.2324722770130399,0.0,0.0,0.8706691303471311,4814552.5,0.034243880788719316,1.6671348751973027,2,2023-03-20,3006.0,4846053.04,3006.0
85,2023-03-29,0.0,93478.34026232317,0.020114067867533808,0.0,0.0,0.0,0.0,0.0,2473.8324,0.0005323033405050683,2473.8324,2536.7679623200215,0.0,sigmoid_linear,2.893270353140339,0.0058543588748849965,-0.2324722770130399,0.0,0.0,0.874512568188185,4647411.0,0.03501626541909575,1.696000961440711,3,2023-03-21,1730.0,4658191.7,1730.0
85,2023-03-30,0.0,100953.54608035713,0.02009085365523418,0.0,0.0,0.0,0.0,0.0,2473.8324,0.0004923195533559104,2473.8324,2555.119384765625,0.0,sigmoid_linear,2.893270353140339,0.0058543588748849965,-0.2324722770130399,0.0,0.0,0.8647155791635729,5024851.0,0.034487198735454916,1.6755044708588556,4,2023-03-22,1163.0,4566461.01,1163.0
85,2023-03-31,0.0,108460.25074140575,0.020447512311445048,0.0,0.0,0.0,0.0,0.0,2555.119384765625,0.0004817049077433274,2555.119384765625,2555.119384765625,0.0,sigmoid_linear,2.893270353140339,0.0058543588748849965,-0.2324722770130399,0.0,0.0,0.8392085282475815,5304325.0,0.0338801959105024,1.6187990002531139,5,2023-03-23,3501.0,4800710.81,3501.0
86,2023-03-27,0.0,102207.77567854639,0.020582222275629843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3176.951416015625,0.0,sigmoid_linear,6.426827199929834,0.0046636827238958935,0.8655152620314382,0.0,0.0,0.8043767738656474,4965828.0,0.020524426025003706,0.9971919334145678,1,2023-03-19,208.0,5233353.52,208.0
86,2023-03-28,0.0,103220.73190076549,0.020777525628170576,0.0,0.0,0.0,0.0,0.0,2497.91035,0.000502809807276833,2497.91035,3176.951416015625,0.0,sigmoid_linear,6.426827199929834,0.0046636827238958935,0.8655152620314382,0.0,0.0,0.8042041400868568,4967903.0,0.01967543194628396,0.9245827917500726,2,2023-03-20,1226.0,4892222.41,1226.0
86,2023-03-29,0.0,98929.72924682999,0.020665353779861884,0.0,0.0,0.0,0.0,0.0,2497.91035,0.000521786539659237,2497.91035,3176.951416015625,0.0,sigmoid_linear,6.426827199929834,0.0046636827238958935,0.8655152620314382,0.0,0.0,0.8098837135584789,4787226.5,0.020633430522402074,0.9738657606090956,3,2023-03-21,813.0,4895500.77,813.0
86,2023-03-30,0.0,104479.01042620876,0.020811248065476528,0.0,0.0,0.0,0.0,0.0,2504.33203125,0.0004988396705525122,2504.33203125,2518.79833984375,0.0,sigmoid_linear,6.426827199929834,0.0046636827238958935,0.8655152620314382,0.0,0.0,0.8094122777336157,5020314.5,0.0184409278605715,0.8653614236131631,4,2023-03-22,896.0,4694863.39,896.0
86,2023-03-31,0.0,110242.43199460773,0.02104734220537788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2518.79833984375,0.0,sigmoid_linear,6.426827199929834,0.0046636827238958935,0.8655152620314382,0.0,0.0,0.7727140701885872,5237831.5,0.017205654684162353,0.8174739839487228,5,2023-03-23,984.0,4796683.63,984.0
88,2023-03-27,0.0,93174.73539761954,0.031103142518765687,0.0,0.0,0.0,0.0,0.0,5922.037449918279,0.0019768660895062955,4937.89990234375,6045.054643365095,0.0,sigmoid_linear,4.759502481904716,0.023094862954365445,0.37444443886803586,0.0,0.0,0.8024685856616692,2995669.5,0.02127629333550063,0.6431767774746069,1,2023-03-19,3811.0,2932836.3,3811.0
88,2023-03-28,0.0,93360.22283498578,0.0312009549538076,0.0,0.0,0.0,0.0,0.0,5635.670804953001,0.0018834392804591036,2360.60009765625,6045.054643365095,0.0,sigmoid_linear,4.759502481904716,0.023094862954365445,0.37444443886803586,0.0,0.0,0.8025489161297091,2992223.25,0.02315459051025881,0.6998644238822654,2,2023-03-20,2722.0,2731282.79,2722.0
88,2023-03-29,0.0,92395.87961155474,0.030810411519591158,0.0,0.0,0.0,0.0,0.0,5635.670804953001,0.001879275757961754,2360.60009765625,6045.054643365095,0.0,sigmoid_linear,4.759502481904716,0.023094862954365445,0.37444443886803586,0.0,0.0,0.8067134248060532,2998852.5,0.024158263590087437,0.7390178861293738,3,2023-03-21,4202.0,2714949.8,4202.0
88,2023-03-30,0.0,92910.69489076408,0.031215620222122483,0.0,0.0,0.0,0.0,0.0,5635.670804953001,0.0018934414358987197,2360.60009765625,6045.054643365095,0.0,sigmoid_linear,4.759502481904716,0.023094862954365445,0.37444443886803586,0.0,0.0,0.8063776503698271,2976416.75,0.022300896664713132,0.6735587041111564,4,2023-03-22,2719.0,2785766.86,2719.0
88,2023-03-31,0.0,102568.16901176509,0.03217068457527088,0.0,0.0,0.0,0.0,0.0,6045.054643365095,0.0018960419011639757,2360.60009765625,6045.054643365095,0.0,sigmoid_linear,4.759502481904716,0.023094862954365445,0.37444443886803586,0.0,0.0,0.7899725826895018,3188249.5,0.022216249563189017,0.6521392531964224,5,2023-03-23,4184.0,2631315.31,4184.0
89,2023-03-27,0.0,64013.48814283638,0.02737470746199652,0.0,0.0,0.0,0.0,0.0,2598.199951171875,0.0011110933906991471,2598.199951171875,5499.351863449318,0.0,sigmoid_linear,6.283244370863344,0.01617108712433763,0.7430577037325256,0.0,0.0,0.7438480409814623,2338417.25,0.020559865801156096,0.7217583913990777,1,2023-03-19,2344.0,2337526.99,2344.0
89,2023-03-28,0.0,64128.36513478357,0.02765698347893379,0.0,0.0,0.0,0.0,0.0,1588.3228759765625,0.0006850045131786697,1588.3228759765625,5499.351863449318,0.0,sigmoid_linear,6.283244370863344,0.01617108712433763,0.7430577037325256,0.0,0.0,0.7424379610370327,2318704.25,0.02111590551468745,0.7450396747244399,2,2023-03-20,2853.0,2163052.55,2853.0
89,2023-03-29,0.0,64871.14924785193,0.027363078887789608,0.0,0.0,0.0,0.0,0.0,1554.3863525390625,0.0006556504221025234,1554.3863525390625,5499.351863449318,0.0,sigmoid_linear,6.283244370863344,0.01617108712433763,0.7430577037325256,0.0,0.0,0.7548309253026012,2370754.75,0.020619950453177882,0.7359345324021502,3,2023-03-21,1885.0,2159609.54,1885.0
89,2023-03-30,0.0,64234.07059502752,0.02729855389944566,0.0,0.0,0.0,0.0,0.0,2160.39990234375,0.0009181388106369429,2160.39990234375,5499.351863449318,0.0,sigmoid_linear,6.283244370863344,0.01617108712433763,0.7430577037325256,0.0,0.0,0.7492755027520953,2353021.0,0.01894682873291309,0.6714758858377071,4,2023-03-22,2780.0,2242867.66,2780.0
89,2023-03-31,0.0,73522.01865871607,0.028134258051532676,0.0,0.0,0.0,0.0,0.0,2160.39990234375,0.0008267080999120446,2160.39990234375,5499.351863449318,0.0,sigmoid_linear,6.283244370863344,0.01617108712433763,0.7430577037325256,0.0,0.0,0.7279685603534005,2613256.0,0.017869227690807232,0.617010758458962,5,2023-03-23,3039.0,2192632.13,3039.0
91,2023-03-27,0.0,29400.16306914179,0.0383371429114428,0.0,0.0,0.0,0.0,0.0,682.8736572265625,0.0008904516932775818,682.8736572265625,1749.3188265847205,0.0,sigmoid_linear,4.020713936439681,-0.011596627935876985,0.6705424729580638,0.0,0.0,0.5403986110289193,766884.5625,0.024818969156795934,0.6326915888390819,1,2023-03-19,418.0,996102.59,418.0
91,2023-03-28,0.0,29275.186396168316,0.03860477609402865,0.0,0.0,0.0,0.0,0.0,649.0789794921875,0.0008559313109588322,649.0789794921875,1749.3188265847205,0.0,sigmoid_linear,4.020713936439681,-0.011596627935876985,0.6705424729580638,0.0,0.0,0.5392252026862119,758330.6875,0.02498640903629301,0.6331971897983498,2,2023-03-20,488.0,755232.8,488.0
